0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60
0,38;0,679599298;0,580982708;0,551022261;0,536596603;0,528130207;0,522568737;0,518638334;0,515714183;0,513454156;0,5116553;0,51018965;0,508972541;0,507945737;0,507067866;0,506308733;0,505645786;0,505061839;0,504543571;0,504080495;0,503664244;0,503288058;0,50294642;0,502634782;0,502349358;0,502086975;0,501844953;0,501621009;0,501413192;0,501219821;0,50103944;0,500870782;0,500712742;0,500564346;0,500424739;0,500293163;0,500168943;0,50005148;0,499940237;0,499834733;0,499734534;0,499639252;0,499548531;0,499462053;0,499379527;0,499300688;0,499225294;0,499153124;0,499083976;0,499017664;0,498954016;0,498892877;0,498834099;0,498777549;0,498723103;0,498670645;0,498620068;0,498571274;0,498524169;0,498478667;0,498434687
0,39;0,702811771;0,598973057;0,567610879;0,552540424;0,543704488;0,53790378;0,533805958;0,530758129;0,528403022;0,526528804;0,525001955;0,523734166;0,522664704;0,521750433;0,520959877;0,520269526;0,519661472;0,519121833;0,518639681;0,518206297;0,517814641;0,517458964;0,517134527;0,516837389;0,516564243;0,516312298;0,516079177;0,515862847;0,515661558;0,515473794;0,515298236;0,515133731;0,514979268;0,514833954;0,514697;0,514567706;0,514445445;0,514329659;0,514219847;0,514115559;0,514016387;0,513921965;0,51383196;0,513746067;0,513664013;0,513585544;0,513510432;0,513438465;0,51336945;0,513303209;0,513239578;0,513178405;0,513119552;0,513062888;0,513008293;0,512955657;0,512904876;0,512855852;0,512808498;0,512762728
0,4;0,726542528;0,6172134;0,584389727;0,568649063;0,559429644;0,553380924;0,549109658;0,545933764;0,543480241;0,541528039;0,539937878;0,538617668;0,53750409;0,53655218;0,535729133;0,535010453;0,53437748;0,533815751;0,533313882;0,532862792;0,532455147;0,532084961;0,531747299;0,531438056;0,53115379;0,530891592;0,530648989;0,530423865;0,530214396;0,530019004;0,529836317;0,529665134;0,529504403;0,529353194;0,529210686;0,529076149;0,528948932;0,528828453;0,528714192;0,52860568;0,528502492;0,528404246;0,528310596;0,528221227;0,528135852;0,528054208;0,527976057;0,527901179;0,527829373;0,527760453;0,527694249;0,527630603;0,52756937;0,527510416;0,527453615;0,527398851;0,527346018;0,527295014;0,527245746;0,527198127
0,41;0,750821238;0,63571622;0,601367868;0,584930189;0,575312602;0,569006628;0,564555581;0,561247006;0,558691561;0,556658617;0,555002923;0,553628462;0,552469234;0,551478384;0,550621727;0,549873744;0,549214997;0,548630422;0,548108164;0,547638765;0,547214589;0,546829402;0,546478067;0,546156309;0,545860546;0,545587749;0,545335345;0,545101129;0,544883205;0,544679929;0,544489873;0,544311788;0,544144578;0,543987276;0,543839028;0,543699072;0,543566733;0,543441406;0,543322547;0,543209668;0,543102329;0,543000133;0,542902717;0,542809755;0,542720948;0,542636023;0,542554732;0,542476846;0,542402155;0,542330466;0,542261604;0,542195402;0,542131711;0,54207039;0,542011309;0,541954347;0,541899393;0,541846343;0,541795098;0,541745569
0,42;0,775679511;0,654494678;0,618554821;0,601391844;0,591360611;0,584787656;0,580150155;0,576704046;0,574042987;0,571926405;0,57020284;0,568772205;0,567565719;0,566534558;0,565643115;0,564864806;0,564179388;0,563571175;0,56302782;0,562539479;0,5620982;0,561697495;0,561332016;0,560997313;0,560689658;0,560405899;0,560143357;0,559899739;0,55967307;0,55946164;0,559263964;0,559078742;0,558904832;0,55874123;0,558587045;0,558441487;0,558303851;0,558173509;0,558049896;0,557932503;0,557820872;0,55771459;0,557613282;0,557516605;0,55742425;0,557335933;0,557251394;0,557170398;0,557092725;0,557018175;0,556946563;0,556877719;0,556811487;0,556747719;0,55668628;0,556627047;0,556569901;0,556514735;0,556461446;0,556409942
0,43;0,801151071;0,673562665;0,635960599;0,618042472;0,607581278;0,600731093;0,595900117;0,592311364;0,589540809;0,58733754;0,585543647;0,584054816;0,582799378;0,58172647;0,580799003;0,579989293;0,579276261;0,578643574;0,578078381;0,577570432;0,577111451;0,576694684;0,576314566;0,575966467;0,575646505;0,575351402;0,57507837;0,574825022;0,574589304;0,574369438;0,574163877;0,573971269;0,573790428;0,573620306;0,57345998;0,573308625;0,573165511;0,573029981;0,572901449;0,572779386;0,572663316;0,572552808;0,572447471;0,572346952;0,572250926;0,5721591;0,572071203;0,571986989;0,571906231;0,571828721;0,571754266;0,57168269;0,571613828;0,571547529;0,571483653;0,571422069;0,571362656;0,571305301;0,571249899;0,571196352
0,44;0,827271946;0,692934867;0,653595747;0,634890948;0,623982588;0,616844374;0,611812526;0,608075751;0,605191616;0,602898452;0,601031648;0,599482494;0,598176322;0,597060154;0,596095363;0,595253121;0,594511484;0,593853448;0,593265636;0,592737379;0,592260065;0,591826666;0,59143139;0,591069418;0,590736713;0,590429865;0,590145971;0,58988255;0,589637464;0,589408864;0,589195141;0,588994888;0,588806871;0,588630002;0,588463318;0,588305963;0,588157177;0,588016278;0,587882654;0,587755758;0,587635092;0,58752021;0,587410705;0,587306208;0,587206384;0,587110925;0,587019553;0,586932009;0,586848059;0,586767484;0,586690087;0,586615682;0,5865441;0,586475182;0,586408782;0,586344766;0,586283007;0,586223387;0,586165798;0,586110137
0,45;0,854080685;0,712626824;0,671471382;0,651946611;0,640572933;0,633135308;0,627894797;0,624004336;0,62100232;0,618615885;0,616673449;0,615061735;0,613702957;0,612541938;0,611538454;0,610662493;0,609891209;0,609206901;0,608595649;0,608046349;0,60755004;0,607099408;0,606688426;0,606312083;0,605966178;0,605647162;0,605352017;0,605078162;0,604823372;0,604585726;0,604363548;0,604155376;0,603959927;0,603776069;0,603602801;0,603439233;0,603284573;0,603138113;0,602999217;0,602867314;0,60274189;0,602622478;0,602508656;0,602400041;0,602296283;0,602197064;0,602102092;0,6020111;0,601923844;0,601840097;0,601759653;0,601682319;0,60160792;0,60153629;0,601467278;0,601400743;0,601336554;0,60127459;0,601214736;0,601156886
0,46;0,881618592;0,732655007;0,689599241;0,669219302;0,657361148;0,649612108;0,64415472;0,640104606;0,63698018;0,634496921;0,63247599;0,63079936;0,629386005;0,628178461;0,627134846;0,626223915;0,625421886;0,624710338;0,624074782;0,623503666;0,622987664;0,622519167;0,622091906;0,621700667;0,621341078;0,621009451;0,620702645;0,620417976;0,620153131;0,619906108;0,619675169;0,619458792;0,619255642;0,619064542;0,61888445;0,618714444;0,618553697;0,618401475;0,618257116;0,618120027;0,617989672;0,617865567;0,617747272;0,61763439;0,617526557;0,617423441;0,61732474;0,617230177;0,617139495;0,617052462;0,616968861;0,616888494;0,616811175;0,616736736;0,616665018;0,616595874;0,616529169;0,616464775;0,616402575;0,616342458
0,47;0,909929988;0,753036893;0,707991732;0,686719405;0,674356542;0,666283422;0,660600498;0,656384441;0,653132832;0,650549004;0,648446563;0,646702538;0,64523253;0,643976699;0,642891438;0,64194422;0,641110292;0,640370484;0,639709717;0,63911597;0,638579542;0,638092516;0,637648371;0,637241682;0,636867905;0,636523199;0,636204301;0,635908418;0,635633146;0,635376403;0,635136379;0,634911494;0,634700359;0,63450175;0,634314586;0,634137904;0,633970848;0,633812652;0,63366263;0,633520164;0,633384698;0,633255727;0,633132796;0,633015491;0,632903433;0,632796278;0,632693712;0,632595445;0,632501214;0,632410774;0,632323901;0,632240389;0,632160046;0,632082694;0,632008171;0,631936323;0,631867009;0,631800098;0,631735466;0,631672999
0,48;0,939062506;0,773791056;0,726661987;0,704457886;0,691568937;0,683158366;0,677240769;0,672852138;0,669468315;0,666779972;0,664592844;0,662778811;0,661249965;0,65994399;0,658815487;0,657830597;0,656963555;0,656194412;0,655507477;0,654890243;0,654332617;0,653826363;0,653364697;0,652941978;0,652553477;0,652195202;0,651863759;0,651556242;0,651270152;0,651003323;0,650753876;0,650520165;0,650300747;0,65009435;0,649899848;0,649716242;0,649542641;0,649378249;0,649222353;0,64907431;0,648933542;0,648799526;0,648671786;0,648549893;0,648433453;0,64832211;0,648215535;0,648113428;0,648015515;0,647921542;0,647831276;0,647744503;0,647661022;0,647580651;0,647503218;0,647428566;0,647356547;0,647287025;0,647219871;0,647154967
0,49;0,969067417;0,794937264;0,745623928;0,72244635;0,709008711;0,700246566;0,694084652;0,689516448;0,685995104;0,683198085;0,680922921;0,679036126;0,677446137;0,676088063;0,674914637;0,673890614;0,672989179;0,672189569;0,671475459;0,670833836;0,670254199;0,66972798;0,669248123;0,668808761;0,668404975;0,668032614;0,667688148;0,667368554;0,667071234;0,666793938;0,666534709;0,666291838;0,666063823;0,665849342;0,665647225;0,665456432;0,665276039;0,665105217;0,664943225;0,664789395;0,664643125;0,664503872;0,664371142;0,664244488;0,664123502;0,664007812;0,663897077;0,663790986;0,663689252;0,663591613;0,663497827;0,663407669;0,663320933;0,663237428;0,663156977;0,663079415;0,66300459;0,662932358;0,662862588;0,662795156
0,5;1;0,816496581;0,764892328;0,740697084;0,726686844;0,717558196;0,711141778;0,706386613;0,702722147;0,699812061;0,697445328;0,695482866;0,693829304;0,69241707;0,691196949;0,690132254;0,689195075;0,688363806;0,68762146;0,686954496;0,686351991;0,685805032;0,685306278;0,684849627;0,684429965;0,684042973;0,683684979;0,683352843;0,683043861;0,682755693;0,682486306;0,682233921;0,681996978;0,681774103;0,681564078;0,681365824;0,681178377;0,681000879;0,680832557;0,680672717;0,680520735;0,680376045;0,680238134;0,680106537;0,679980831;0,679860627;0,679745573;0,679635345;0,679529645;0,6794282;0,679330758;0,679237087;0,679146972;0,679060214;0,67897663;0,678896047;0,678818308;0,678743264;0,678670778;0,678600721
0,51;1,031919949;0,838491492;0,784482895;0,759223126;0,744614966;0,735104027;0,728422336;0,723472403;0,7196589;0,716631113;0,71416908;0,712127886;0,710408189;0,708939617;0,707670932;0,706563942;0,705589596;0,704725411;0,703953709;0,703260402;0,702634124;0,702065607;0,701547212;0,701072592;0,700636429;0,700234231;0,69986218;0,69951701;0,699195909;0,698896445;0,698616502;0,698354232;0,698108013;0,697876416;0,697658175;0,697452167;0,697257393;0,697072958;0,696898059;0,696731977;0,69657406;0,696423722;0,696280429;0,696143697;0,696013086;0,695888195;0,695768654;0,695654129;0,695544309;0,69543891;0,695337671;0,695240351;0,695146725;0,695056588;0,694969749;0,694886028;0,694805263;0,694727298;0,69465199;0,694579207
0,52;1,06489184;0,860946032;0,804412345;0,778038323;0,762805419;0,752895474;0,745937119;0,740784165;0,736815375;0,733664988;0,731103716;0,728980554;0,727192014;0,725664808;0,724345586;0,723194586;0,722181572;0,721283143;0,720480904;0,719760195;0,719109193;0,718518253;0,717979431;0,717486126;0,717032804;0,716614794;0,716228126;0,715869403;0,715535702;0,715224492;0,714933575;0,714661028;0,714405165;0,7141645;0,713937718;0,713723651;0,713521259;0,713329613;0,713147879;0,712975307;0,712811221;0,712655011;0,712506123;0,712364055;0,712228347;0,712098582;0,711974378;0,711855386;0,711741284;0,711631776;0,711526591;0,711425477;0,711328203;0,711234555;0,711144332;0,711057351;0,71097344;0,710892439;0,710814199;0,710738582
0,53;1,098985651;0,883885935;0,824698504;0,797157407;0,781271311;0,770944656;0,76369758;0,758332873;0,754202183;0,750924019;0,748259344;0,746050791;0,744190548;0,742602282;0,741230437;0,740033618;0,73898035;0,738046275;0,737212251;0,736463023;0,73578629;0,735172016;0,734611939;0,73409919;0,733628014;0,733193553;0,732791677;0,732418854;0,732072044;0,731748615;0,731446281;0,731163044;0,73089715;0,730647053;0,730411386;0,730188936;0,72997862;0,729779474;0,729590629;0,729411308;0,729240806;0,72907849;0,728923783;0,728776164;0,728635155;0,728500322;0,728371269;0,728247631;0,728129075;0,728015294;0,727906005;0,727800947;0,727699879;0,727602579;0,727508838;0,727418466;0,727331284;0,727247126;0,727165837;0,727087274
0,54;1,134277349;0,907338797;0,845360402;0,816596072;0,800026593;0,789264456;0,781715883;0,776130177;0,771830589;0,768419169;0,765646685;0,763349124;0,761414153;0,759762261;0,75833559;0,757091038;0,755995838;0,755024636;0,754157509;0,753378582;0,752675053;0,752036483;0,751454274;0,75092128;0,750431516;0,749979929;0,749562222;0,74917472;0,748814264;0,748478116;0,748163899;0,747869534;0,747593198;0,747333284;0,74708837;0,746857195;0,746638634;0,746431681;0,746235437;0,746049091;0,745871913;0,745703242;0,74554248;0,745389083;0,745242558;0,745102452;0,744968352;0,74483988;0,74471669;0,744598463;0,744484903;0,744375741;0,744270725;0,744169624;0,744072223;0,743978323;0,743887738;0,743800295;0,743715834;0,743634205
0,55;1,170849566;0,931334265;0,866418395;0,836371068;0,819086131;0,807868591;0,800004975;0,79418847;0,789712569;0,786162089;0,783277132;0,780886733;0,778873833;0,777155599;0,77567177;0,774377461;0,773238555;0,77222866;0,771327035;0,77051716;0,769785712;0,769121827;0,768516559;0,767962476;0,767453348;0,766983918;0,76654972;0,76614693;0,765772259;0,765422864;0,76509627;0,764790316;0,764503105;0,764232967;0,763978423;0,763738161;0,763511012;0,763295931;0,763091981;0,76289832;0,762714189;0,762538901;0,762371834;0,762212422;0,762060153;0,761914555;0,761775201;0,761641697;0,761513681;0,761390824;0,761272818;0,761159382;0,761050256;0,760945199;0,760843987;0,760746413;0,760652285;0,760561422;0,760473658;0,760388838
0,56;1,20879235;0,955904239;0,887894286;0,856500297;0,838465792;0,82677169;0,818578651;0,812520951;0,807860876;0,804165185;0,801162812;0,798675515;0,796581295;0,794793844;0,793250387;0,791904178;0,790719689;0,789669441;0,788731843;0,787889698;0,787129139;0,786438862;0,785809556;0,785233486;0,784704172;0,784216146;0,783764758;0,783346032;0,782956547;0,782593345;0,782253851;0,781935819;0,781637276;0,781356483;0,781091903;0,780842173;0,780606075;0,780382524;0,780170545;0,779969262;0,779777886;0,779595703;0,779422066;0,779256388;0,779098133;0,778946815;0,778801986;0,778663238;0,778530195;0,778402514;0,778279876;0,778161988;0,77804858;0,777939401;0,777834219;0,777732818;0,777634998;0,777540572;0,777449368;0,777361222
0,57;1,248204036;0,981083111;0,909811478;0,877002924;0,858182542;0,845989377;0,837451638;0,831141703;0,826289109;0,822441681;0,819316648;0,81672815;0,814549014;0,812689297;0,811083595;0,809683213;0,808451151;0,807358792;0,806383656;0,805507841;0,804716912;0,8039991;0,803344716;0,802745712;0,802195343;0,801687918;0,801218601;0,800783255;0,80037832;0,800000718;0,799647773;0,799317145;0,799006783;0,79871488;0,798439836;0,798180232;0,797934803;0,79770242;0,797482069;0,797272839;0,797073909;0,796884537;0,796704051;0,796531839;0,796367345;0,796210061;0,796059525;0,79591531;0,795777026;0,795644316;0,795516849;0,79539432;0,795276448;0,795162972;0,795053651;0,79494826;0,794846592;0,794748453;0,794653662;0,79456205
0,58;1,289192232;1,006908026;0,932195125;0,897899507;0,878254551;0,865538371;0,856639683;0,850065779;0,845011799;0,8410057;0,83775244;0,835058172;0,832790303;0,830855084;0,82918436;0,827727395;0,826445648;0,825309314;0,824294982;0,823384012;0,822561374;0,821814816;0,821134255;0,82051131;0,819938963;0,819411292;0,818923262;0,818470569;0,81804951;0,81765688;0,817289896;0,816946124;0,81662343;0,816319933;0,81603397;0,815764063;0,815508899;0,8152673;0,815038213;0,814820692;0,814613881;0,814417009;0,814229377;0,814050348;0,813879344;0,813715838;0,813559346;0,813409428;0,813265678;0,813127721;0,812995216;0,812867846;0,812745317;0,812627358;0,81251372;0,812404167;0,812298485;0,812196472;0,812097939;0,812002713
0,59;1,331874952;1,033419183;0,955072324;0,919212132;0,898701312;0,885436593;0,876159652;0,869309289;0,864044493;0,859872351;0,856484946;0,853680052;0,851319396;0,849305238;0,84756654;0,846050433;0,844716759;0,843534469;0,842479181;0,841531478;0,840675711;0,839899124;0,839191215;0,838543262;0,837947958;0,837399139;0,836891565;0,836420755;0,835982856;0,835574533;0,835192888;0,83483539;0,834499818;0,834184215;0,833886849;0,833606185;0,833340854;0,833089634;0,832851427;0,832625248;0,832410209;0,832205507;0,832010413;0,831824267;0,831646467;0,831476464;0,831313756;0,831157884;0,831008426;0,830864993;0,830727229;0,830594804;0,830467414;0,830344776;0,83022663;0,830112734;0,830002862;0,829896804;0,829794366;0,829695366
0,6;1,37638192;1,060660172;0,978472312;0,940964577;0,91954378;0,905703285;0,896029644;0,888889518;0,88340386;0,879057829;0,875529978;0,872609292;0,870151534;0,868054782;0,866244973;0,864667002;0,863279017;0,862048668;0,86095055;0,85996444;0,859074035;0,858266052;0,857529554;0,856855458;0,856236158;0,855665233;0,855137231;0,854647486;0,854191986;0,853767261;0,853370296;0,852998454;0,852649424;0,852321169;0,852011889;0,851719984;0,851444031;0,851182756;0,85093502;0,850699796;0,85047616;0,850263276;0,850060387;0,849866805;0,849681905;0,849505114;0,849335912;0,84917382;0,849018399;0,848869245;0,848725986;0,848588281;0,848455812;0,848328287;0,848205433;0,848086998;0,847972749;0,847862467;0,847755949;0,847653006
0,61;1,422856077;1,088678362;1,002426709;0,963182487;0,940804523;0,926359152;0,916269118;0,908825033;0,903107804;0,898579518;0,894904511;0,891862528;0,889303075;0,887119835;0,885235575;0,883592842;0,88214801;0,880867361;0,879724421;0,87869812;0,877771472;0,876930639;0,876164231;0,875462786;0,874818382;0,874224334;0,873674963;0,873165412;0,872691504;0,872249625;0,871836636;0,871449792;0,871086688;0,870745203;0,870423463;0,870119804;0,869832742;0,869560955;0,869303253;0,869058571;0,868825945;0,868604507;0,868393467;0,868192111;0,867999787;0,8678159;0,867639908;0,867471313;0,867309657;0,867154521;0,867005519;0,866862294;0,866724516;0,86659188;0,866464104;0,866340925;0,8662221;0,866107402;0,865996619;0,865889555
0,62;1,471455316;1,117525346;1,026969774;0,985893582;0,962507893;0,947426513;0,936899036;0,929135828;0,923175592;0,918456124;0,914626799;0,91145765;0,908791601;0,906517722;0,904555451;0,902844868;0,901340484;0,900007147;0,898817264;0,897748871;0,896784269;0,895909039;0,895111312;0,894381233;0,893710547;0,893092292;0,892520551;0,891990267;0,891497089;0,891037254;0,890607493;0,890204947;0,889827112;0,889471781;0,889137001;0,88882104;0,888522353;0,888239564;0,887971434;0,887716854;0,887474822;0,887244431;0,887024863;0,886815372;0,886615279;0,886423967;0,88624087;0,88606547;0,885897291;0,885735897;0,885580885;0,885431884;0,885288551;0,885150569;0,885017643;0,884889501;0,884765888;0,88464657;0,884531325;0,88441995
0,63;1,522354507;1,147257441;1,052138717;1,009127885;0,984680229;0,968929479;0,957942025;0,949843473;0,943628004;0,938707812;0,934716518;0,93141393;0,928636053;0,926267105;0,924223021;0,92244129;0,920874468;0,919485897;0,918246804;0,917134293;0,916129913;0,915218634;0,914388088;0,913628002;0,912929777;0,912286158;0,911690981;0,911138975;0,910625609;0,910146963;0,909699631;0,909280638;0,908887373;0,908517537;0,908169098;0,907840252;0,90752939;0,907235077;0,906956025;0,906691079;0,906439194;0,906199429;0,905970928;0,905752918;0,90554469;0,905345602;0,905155065;0,904972539;0,904797529;0,904629581;0,904468276;0,904313227;0,904164077;0,904020496;0,903882178;0,903748838;0,903620213;0,903496057;0,90337614;0,90326025
0,64;1,57574786;1,177936278;1,07797404;1,03291799;1,007350075;0,990894155;0,979422565;0,970971289;0,964487493;0,959356365;0,955194915;0,951752181;0,94885688;0,946388124;0,944258162;0,94240176;0,940769416;0,939322888;0,938032166;0,93687337;0,935827262;0,934878171;0,9340132;0,933221644;0,932494538;0,931824319;0,931204564;0,930629781;0,930095247;0,929596878;0,929131124;0,928694885;0,928285443;0,927900401;0,927537643;0,927195288;0,926871662;0,926565269;0,926274769;0,925998956;0,925736744;0,925487151;0,925249289;0,925022348;0,924805593;0,924598355;0,924400019;0,924210025;0,924027856;0,923853039;0,923685138;0,92352375;0,923368504;0,923219056;0,923075086;0,9229363;0,922802421;0,922673195;0,922548382;0,922427761
0,65;1,631851687;1,209629474;1,104519939;1,057299366;1,030548441;1,013348869;1,001367198;0,992544548;0,985778384;0,98042537;0,976084989;0,972494923;0,969476204;0,966902564;0,964682373;0,962747528;0,96104636;0,959538962;0,95819402;0,956986622;0,9558967;0,954907908;0,954006799;0,953182205;0,952424781;0,951726642;0,95108109;0,950482401;0,94992565;0,949406581;0,948921494;0,948467158;0,948040739;0,947639741;0,947261956;0,946905427;0,946568408;0,94624934;0,945946827;0,945659613;0,945386566;0,945126664;0,944878978;0,944642669;0,944416969;0,94420118;0,943994663;0,943796833;0,943607154;0,943425131;0,943250311;0,943082274;0,942920634;0,94276503;0,942615133;0,942470632;0,942331243;0,942196698;0,94206675;0,941941167
0,66;1,690907656;1,242411409;1,131824763;1,082310705;1,054309099;1,036324435;1,023804773;1,014590701;1,007527081;1,001940423;0,997411694;0,993666582;0,990518014;0,987834048;0,985518961;0,983501627;0,981728096;0,980156704;0,978754765;0,977496281;0,976360309;0,975329795;0,974390707;0,973531398;0,972742118;0,972014643;0,971341988;0,970718182;0,970138091;0,969597277;0,969091881;0,968618534;0,968174283;0,967756525;0,967362958;0,966991541;0,966640455;0,966308076;0,965992947;0,965693759;0,965409333;0,965138603;0,964880602;0,964634454;0,96439936;0,964174592;0,963959485;0,963753428;0,963555862;0,963366273;0,963184188;0,963009169;0,962840813;0,962678747;0,962522625;0,962372126;0,962226951;0,962086822;0,961951482;0,961820688
0,67;1,753186632;1,276364143;1,159941548;1,107994324;1,078668921;1,059854456;1,046766725;1,03713964;1,029762328;1,023929377;1,01920217;1,01529372;1,012008392;1,009208249;1,006793252;1,004689085;1,002839388;1,001200648;0,999738732;0,998426494;0,997242073;0,996167664;0,995188625;0,994292799;0,993470011;0,99271168;0,99201052;0,9913603;0,990755664;0,990191982;0,98966523;0,989171894;0,988708893;0,988273512;0,987863351;0,987476281;0,987110406;0,986764032;0,986435639;0,986123864;0,985827475;0,985545363;0,985276518;0,985020028;0,984775059;0,984540853;0,984316715;0,984102009;0,983896154;0,983698612;0,98350889;0,983326533;0,98315112;0,982982261;0,982819597;0,982662792;0,982511536;0,982365539;0,982224531;0,982088261
0,68;1,818993247;1,311578475;1,188928636;1,134396638;1,103668273;1,083975679;1,070287396;1,060224003;1,052515489;1,04642261;1,041486012;1,037405294;1,033975762;1,031053146;1,028532842;1,026337165;1,024407212;1,022697514;1,021172414;1,019803554;1,018568101;1,017447464;1,016426351;1,015492069;1,014633999;1,01384318;1,013112006;1,012433977;1,011803501;1,011215745;1,010666512;1,010152134;1,009669395;1,009215464;1,008787838;1,008384293;1,008002853;1,007641748;1,007299396;1,006974373;1,006665396;1,006371304;1,006091048;1,005823674;1,005568314;1,005324175;1,005090534;1,004866729;1,004652151;1,00444624;1,004248483;1,004058404;1,003875564;1,003699559;1,003530011;1,003366572;1,003208918;1,003056746;1,002909775;1,002767744
0,69;1,888671342;1,348155194;1,218850403;1,161568703;1,129351477;1,108728397;1,094404415;1,083879524;1,075820888;1,069453357;1,064295585;1,060032958;1,056451193;1,05339931;1,050767879;1,048475649;1,046461029;1,044676484;1,043084742;1,041656168;1,040366902;1,03919752;1,038132046;1,037157223;1,036261956;1,035436889;1,034674079;1,033966737;1,033309025;1,032695897;1,032122971;1,031586416;1,031082878;1,0306094;1,030163368;1,029742463;1,029344621;1,028967996;1,028610936;1,028271954;1,027949712;1,027643;1,027350721;1,02707188;1,026805572;1,02655097;1,026307318;1,026073926;1,025850158;1,025635432;1,02542921;1,025230997;1,025040335;1,024856801;1,024680002;1,024509575;1,024345181;1,024186505;1,024033254;1,023885154
0,7;1,962610506;1,38620656;1,249778105;1,189566852;1,155767343;1,134156931;1,119159128;1,108145445;1,099716196;1,093058074;1,08766638;1,08321142;1,079468737;1,076280245;1,073531396;1,071137163;1,069033111;1,067169516;1,065507399;1,064015771;1,062669688;1,061448843;1,06033654;1,059318921;1,058384393;1,057523179;1,05672698;1,055988703;1,055302249;1,054662347;1,054064419;1,053504465;1,052978981;1,052484878;1,052019427;1,051580206;1,05116506;1,050772062;1,050399485;1,050045778;1,049709544;1,049389518;1,049084557;1,048793621;1,048515765;1,048250126;1,047995915;1,047752411;1,047518951;1,047294927;1,047079777;1,046872984;1,046674072;1,046482598;1,046298152;1,046120354;1,045948852;1,045783317;1,045623442;1,045468943
0,71;2,041253967;1,425858052;1,281790885;1,218453453;1,182969801;1,160310181;1,144597117;1,133064993;1,124242891;1,117276884;1,111637445;1,106978849;1,103065837;1,099732778;1,096859696;1,09435756;1,092158914;1,090211719;1,088475184;1,086916888;1,085510737;1,084235489;1,083073684;1,082010831;1,081034807;1,080135392;1,079303908;1,07853294;1,077816115;1,077147923;1,076523578;1,075938902;1,075390231;1,074874338;1,074388373;1,073929804;1,073496378;1,073086083;1,072697116;1,072327855;1,071976841;1,071642754;1,071324397;1,071020686;1,070730633;1,070453337;1,070187974;1,069933791;1,069690095;1,06945625;1,069231672;1,06901582;1,068808194;1,068608335;1,068415813;1,068230233;1,068051225;1,067878446;1,067711578;1,06755032
0,72;2,125108173;1,467250463;1,314976963;1,24829779;1,211018642;1,187242293;1,170768798;1,158685947;1,149446788;1,142154089;1,136251875;1,13137736;1,127283795;1,123797527;1,120792812;1,118176365;1,115877525;1,11384179;1,112026451;1,110397564;1,108927816;1,107594976;1,106380771;1,105270038;1,104250096;1,103310251;1,102441425;1,101635864;1,100886901;1,100188774;1,099536479;1,098925645;1,098352443;1,097813499;1,09730583;1,096826793;1,09637403;1,095945439;1,095539134;1,095153421;1,094786774;1,094437812;1,094105288;1,093788065;1,093485112;1,093195487;1,09291833;1,092652852;1,092398331;1,092154101;1,091919552;1,091694118;1,091477279;1,091268553;1,091067491;1,090873681;1,090686736;1,090506298;1,090332033;1,09016363
0,73;2,214754498;1,510542414;1,349435061;1,279177125;1,239980399;1,21501343;1,197730138;1,185061306;1,17537868;1,16773878;1,161557406;1,156453589;1,152168334;1,148519446;1,14537504;1,142637307;1,140232175;1,138102527;1,13620361;1,134499866;1,132962683;1,131568781;1,130299024;1,129137536;1,12807104;1,127088341;1,126179938;1,125337715;1,124554694;1,123824845;1,123142932;1,122504382;1,121905187;1,121341818;1,120811156;1,120310432;1,119837184;1,11938921;1,118964538;1,118561396;1,118178188;1,117813472;1,117465939;1,117134404;1,116817787;1,116515104;1,116225454;1,115948014;1,115682027;1,115426798;1,115181689;1,114946108;1,114719511;1,114501393;1,114291288;1,114088761;1,113893411;1,113704862;1,113522764;1,113346794
0,74;2,310863654;1,555913394;1,385276102;1,311177958;1,269929402;1,243690708;1,225543503;1,212250083;1,202095089;1,194085555;1,187607114;1,182259368;1,177770256;1,17394847;1,170655577;1,167788944;1,165270867;1,16304144;1,161053738;1,159270482;1,157661679;1,15620293;1,154874183;1,153658803;1,152542879;1,151514685;1,150564269;1,149683127;1,148863954;1,148100436;1,147387087;1,146719121;1,146092341;1,145503052;1,144947988;1,144424253;1,143929266;1,143460724;1,143016564;1,14259493;1,142194151;1,141812718;1,141449263;1,141102544;1,140771431;1,140454894;1,140151992;1,139861861;1,139583711;1,139316814;1,139060503;1,138814158;1,13857721;1,138349131;1,138129432;1,13791766;1,137713394;1,137516241;1,137325837;1,13714184
0,75;2,414213562;1,603567451;1,422625281;1,344397556;1,300949037;1,273349309;1,254278682;1,240318261;1,229659173;1,221255395;1,214460246;1,208852542;1,204146242;1,200140298;1,196689284;1,193685414;1,191047107;1,188711483;1,186629298;1,184761434;1,183076432;1,181548697;1,180157199;1,178884497;1,177716003;1,176639425;1,175644329;1,174721803;1,173864189;1,173064871;1,1723181;1,17161886;1,170962753;1,17034591;1,169764906;1,169216709;1,168698615;1,168208212;1,167743338;1,167302049;1,166882595;1,166483396;1,166103019;1,165740162;1,165393644;1,165062385;1,164745398;1,164441782;1,164150707;1,163871412;1,163603196;1,163345413;1,163097467;1,162858803;1,162628911;1,162407316;1,162193577;1,161987283;1,161788052;1,161595527
